Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,124.66000366210938,126.2699966430664,124.2300033569336,125.8499984741211,122.64155578613281,2708000
2020-01-03,124.31999969482422,125.0999984741211,123.94000244140625,124.5999984741211,121.42341613769531,2090600
2020-01-06,123.37000274658203,124.16000366210938,123.12000274658203,124.05999755859375,120.8971939086914,2855200
2020-01-07,123.47000122070312,124.4000015258789,123.36000061035156,123.41000366210938,120.26375579833984,2042300
2020-01-08,124.05000305175781,126.36000061035156,123.80000305175781,125.54000091552734,122.33946990966797,3458200
2020-01-09,126.48999786376953,127.87999725341797,126.38999938964844,127.80999755859375,124.55158996582031,2787100
2020-01-10,127.58000183105469,128.1699981689453,126.91999816894531,127.27999877929688,124.03510284423828,2789200
2020-01-13,127.83999633789062,128.9499969482422,127.62999725341797,128.5399932861328,125.2629623413086,3285700
2020-01-14,128.6199951171875,130.08999633789062,128.33999633789062,128.8000030517578,125.5163345336914,3836000
2020-01-15,128.69000244140625,129.83999633789062,128.4499969482422,129.82000732421875,126.51036071777344,3187200
2020-01-16,130.5,130.92999267578125,129.7100067138672,130.5500030517578,127.22174835205078,2424500
2020-01-17,131.4499969482422,131.86000061035156,130.7899932861328,131.52000427246094,128.16700744628906,3659400
2020-01-21,131.11000061035156,131.82000732421875,130.38999938964844,130.52999877929688,127.20223236083984,3102700
2020-01-22,130.92999267578125,132.27000427246094,130.92999267578125,131.49000549316406,128.13775634765625,2483800
2020-01-23,131.25999450683594,131.57000732421875,130.13999938964844,131.3699951171875,128.02081298828125,3841000
2020-01-24,136.36000061035156,138.1300048828125,133.85000610351562,135.11000061035156,131.66546630859375,8612500
2020-01-27,131.14999389648438,131.97999572753906,128.8699951171875,130.63999938964844,127.30943298339844,6432400
2020-01-28,132.0,133.8699951171875,131.13999938964844,132.4499969482422,129.0732879638672,3712700
2020-01-29,132.47999572753906,133.1300048828125,131.44000244140625,131.67999267578125,128.3229217529297,2518400
2020-01-30,130.75,133.3300018310547,130.44000244140625,133.22000122070312,129.82366943359375,2428500
2020-01-31,132.1699981689453,132.25,129.3800048828125,129.8699951171875,126.55905151367188,3522600
2020-02-03,130.5500030517578,132.22000122070312,130.4499969482422,131.0,127.66027069091797,2721900
2020-02-04,132.8800048828125,133.33999633789062,131.72000122070312,131.85000610351562,128.48858642578125,2547500
2020-02-05,133.42999267578125,133.8000030517578,131.2899932861328,133.60000610351562,130.19398498535156,4084500
2020-02-06,134.16000366210938,134.35000610351562,133.11000061035156,133.25,129.85289001464844,1708600
2020-02-07,132.57000732421875,132.75,131.33999633789062,131.82000732421875,128.4593505859375,2885600
2020-02-10,131.61000061035156,132.5,131.35000610351562,132.24000549316406,128.86863708496094,1816500
2020-02-11,133.02999877929688,133.64999389648438,132.32000732421875,132.6300048828125,129.24871826171875,1733300
2020-02-12,133.38999938964844,133.72000122070312,132.52999877929688,133.24000549316406,129.8431854248047,1715400
2020-02-13,133.14999389648438,134.6699981689453,133.05999755859375,134.4600067138672,131.0320587158203,3178300
2020-02-14,134.7100067138672,136.3699951171875,134.52999877929688,135.8699951171875,132.40609741210938,2360300
2020-02-18,135.8699951171875,136.75,134.94000244140625,135.60000610351562,132.14297485351562,2428200
2020-02-19,136.3000030517578,137.4199981689453,136.1199951171875,136.92999267578125,133.43907165527344,1785000
2020-02-20,136.41000366210938,138.0399932861328,134.89999389648438,136.5800018310547,133.09800720214844,2541700
2020-02-21,136.1999969482422,136.27000427246094,133.88999938964844,134.89999389648438,131.46080017089844,3106100
2020-02-24,129.42999267578125,130.9600067138672,127.2300033569336,128.19000244140625,124.92189025878906,6329300
2020-02-25,127.70999908447266,127.98999786376953,119.91000366210938,120.9000015258789,117.8177490234375,7628100
2020-02-26,121.2699966430664,122.43000030517578,118.47000122070312,118.5,115.47893524169922,5268000
2020-02-27,115.9000015258789,117.4800033569336,112.77999877929688,112.80999755859375,109.93399810791016,8279800
2020-02-28,109.05000305175781,111.02999877929688,107.0,109.93000030517578,107.1274185180664,11362100
2020-03-02,111.11000061035156,113.98999786376953,108.58999633789062,113.87000274658203,110.96697998046875,9851600
2020-03-03,115.0199966430664,116.4000015258789,107.0,108.01000213623047,105.25635528564453,9285000
2020-03-04,110.25,115.79000091552734,109.25,115.69999694824219,112.75030517578125,7470900
2020-03-05,111.62000274658203,112.58999633789062,109.69999694824219,110.94000244140625,108.1116714477539,12060600
2020-03-06,105.7300033569336,108.7699966430664,103.79000091552734,108.23999786376953,105.48050689697266,9897700
2020-03-09,100.87000274658203,101.44000244140625,96.94000244140625,98.29000091552734,95.78416442871094,12266300
2020-03-10,101.93000030517578,103.37000274658203,97.44999694824219,103.30000305175781,100.66645050048828,9793200
2020-03-11,100.30000305175781,100.95999908447266,93.87000274658203,95.37999725341797,92.9483642578125,8822900
2020-03-12,87.66000366210938,89.61000061035156,81.80999755859375,83.52999877929688,81.40045928955078,12206600
2020-03-13,90.37999725341797,100.08000183105469,84.30000305175781,99.5999984741211,97.06077575683594,12680400
2020-03-16,82.44000244140625,93.18000030517578,80.37000274658203,85.87000274658203,83.6808090209961,15072400
2020-03-17,87.61000061035156,88.94000244140625,83.22000122070312,86.58000183105469,84.37271118164062,10512200
2020-03-18,80.0199966430664,81.5199966430664,67.0,73.75,71.86981201171875,14359300
2020-03-19,72.54000091552734,77.88999938964844,69.79000091552734,77.06999969482422,75.10515594482422,12330400
2020-03-20,78.9800033569336,82.44000244140625,72.55999755859375,74.12000274658203,72.23037719726562,12208600
2020-03-23,72.81999969482422,75.41999816894531,68.12000274658203,68.95999908447266,67.20191192626953,8907600
2020-03-24,73.51000213623047,84.7699966430664,71.69999694824219,84.05000305175781,81.90721893310547,10593900
2020-03-25,87.61000061035156,96.45999908447266,85.31999969482422,90.16999816894531,87.87118530273438,11046500
2020-03-26,92.23999786376953,99.69000244140625,90.83999633789062,93.29000091552734,90.91165924072266,9459400
2020-03-27,87.94000244140625,91.97000122070312,85.81999969482422,88.7300033569336,86.4678955078125,6999800
2020-03-30,88.51000213623047,91.38999938964844,85.2699966430664,90.2699966430664,87.96863555908203,5565000
2020-03-31,89.94000244140625,90.9000015258789,85.06999969482422,85.61000061035156,83.42743682861328,6075900
2020-04-01,80.6500015258789,81.30999755859375,77.0,77.83999633789062,75.85552978515625,8313400
2020-04-02,77.05999755859375,79.12000274658203,75.83000183105469,76.66000366210938,75.12059020996094,8338100
2020-04-03,76.0,76.66000366210938,72.61000061035156,73.5999984741211,72.12203216552734,10023100
2020-04-06,80.22000122070312,84.25,78.73999786376953,83.87000274658203,82.18580627441406,11253000
2020-04-07,91.43000030517578,93.30000305175781,87.41999816894531,87.58000183105469,85.82130432128906,8693200
2020-04-08,89.20999908447266,93.0,88.12000274658203,92.08000183105469,90.23094940185547,6122800
2020-04-09,94.58999633789062,97.8499984741211,93.45999908447266,94.81999969482422,92.9159164428711,6902500
2020-04-13,93.29000091552734,93.41999816894531,87.94000244140625,90.33000183105469,88.51609802246094,5037700
2020-04-14,91.45999908447266,92.5,85.91000366210938,88.38999938964844,86.61503601074219,8703200
